FIPS Code,State/Area,Year,Month,Civial Population,Total Labor Force,Total Labor Force percent of Pop,Total Employeed Labor force,Total Employed Labor Force Percent,Total Unemployeed Labor Force,Unemployment Rate of Labor Force
27,Minnesota,2014,01,"4,236,345   ","2,948,643   ",69.6   ,"2,787,953   ",65.8   ,"160,690   ",5.4   
28,Mississippi,2014,01,"2,268,131   ","1,251,286   ",55.2   ,"1,142,518   ",50.4   ,"108,768   ",8.7   
29,Missouri,2014,01,"4,700,687   ","3,009,849   ",64.0   ,"2,794,951   ",59.5   ,"214,898   ",7.1   
30,Montana,2014,01,"803,024   ","506,487   ",63.1   ,"475,853   ",59.3   ,"30,634   ",6.0   
31,Nebraska,2014,01,"1,426,135   ","1,003,942   ",70.4   ,"965,116   ",67.7   ,"38,826   ",3.9   
32,Nevada,2014,01,"2,173,591   ","1,375,206   ",63.3   ,"1,251,517   ",57.6   ,"123,689   ",9.0   
33,New Hampshire,2014,01,"1,079,215   ","740,563   ",68.6   ,"702,273   ",65.1   ,"38,290   ",5.2   
34,New Jersey,2014,01,"6,985,778   ","4,432,756   ",63.5   ,"4,098,609   ",58.7   ,"334,147   ",7.5   
35,New Mexico,2014,01,"1,603,240   ","925,859   ",57.7   ,"860,366   ",53.7   ,"65,493   ",7.1   
36,New York,2014,01,"15,670,467   ","9,508,660   ",60.7   ,"8,805,387   ",56.2   ,"703,273   ",7.4   
51000,New York city,2014,01,"6,758,216   ","4,066,602   ",60.2   ,"3,728,693   ",55.2   ,"337,909   ",8.3   
37,North Carolina,2014,01,"7,642,430   ","4,638,150   ",60.7   ,"4,316,257   ",56.5   ,"321,893   ",6.9   
38,North Dakota,2014,01,"564,199   ","402,258   ",71.3   ,"388,292   ",68.8   ,"13,966   ",3.5   
39,Ohio,2014,01,"9,078,839   ","5,643,168   ",62.2   ,"5,225,169   ",57.6   ,"417,999   ",7.4   
40,Oklahoma,2014,01,"2,934,067   ","1,784,956   ",60.8   ,"1,691,898   ",57.7   ,"93,058   ",5.2   
41,Oregon,2014,01,"3,144,305   ","1,900,032   ",60.4   ,"1,749,662   ",55.6   ,"150,370   ",7.9   
42,Pennsylvania,2014,01,"10,192,640   ","6,349,525   ",62.3   ,"5,918,507   ",58.1   ,"431,018   ",6.8   
44,Rhode Island,2014,01,"851,978   ","555,647   ",65.2   ,"501,119   ",58.8   ,"54,528   ",9.8   
45,South Carolina,2014,01,"3,730,846   ","2,172,480   ",58.2   ,"2,026,371   ",54.3   ,"146,109   ",6.7   
46,South Dakota,2014,01,"641,250   ","439,296   ",68.5   ,"421,166   ",65.7   ,"18,130   ",4.1   
47,Tennessee,2014,01,"5,086,712   ","2,996,158   ",58.9   ,"2,789,044   ",54.8   ,"207,114   ",6.9   
48,Texas,2014,01,"19,902,411   ","12,923,006   ",64.9   ,"12,189,012   ",61.2   ,"733,994   ",5.7   
49,Utah,2014,01,"2,081,614   ","1,414,992   ",68.0   ,"1,353,297   ",65.0   ,"61,695   ",4.4   
50,Vermont,2014,01,"512,894   ","347,413   ",67.7   ,"330,972   ",64.5   ,"16,441   ",4.7   
51,Virginia,2014,01,"6,412,572   ","4,214,621   ",65.7   ,"3,975,035   ",62.0   ,"239,586   ",5.7   
53,Washington,2014,01,"5,481,397   ","3,449,688   ",62.9   ,"3,203,455   ",58.4   ,"246,233   ",7.1   
54,West Virginia,2014,01,"1,485,415   ","789,071   ",53.1   ,"729,058   ",49.1   ,"60,013   ",7.6   
55,Wisconsin,2014,01,"4,516,397   ","3,050,914   ",67.6   ,"2,852,080   ",63.1   ,"198,834   ",6.5   
56,Wyoming,2014,01,"448,934   ","303,156   ",67.5   ,"287,214   ",64.0   ,"15,942   ",5.3   
01,Alabama,2014,02,"3,775,526   ","2,168,787   ",57.4   ,"2,000,233   ",53.0   ,"168,554   ",7.8   
02,Alaska,2014,02,"539,031   ","361,948   ",67.1   ,"332,944   ",61.8   ,"29,004   ",8.0   
04,Arizona,2014,02,"5,140,800   ","3,063,003   ",59.6   ,"2,851,773   ",55.5   ,"211,230   ",6.9   
05,Arkansas,2014,02,"2,282,136   ","1,304,761   ",57.2   ,"1,212,235   ",53.1   ,"92,526   ",7.1   
06,California,2014,02,"29,850,188   ","18,631,808   ",62.4   ,"17,074,510   ",57.2   ,"1,557,298   ",8.4   
037,Los Angeles County,2014,02,"7,923,066   ","4,979,649   ",62.9   ,"4,540,965   ",57.3   ,"438,684   ",8.8   
08,Colorado,2014,02,"4,110,014   ","2,784,141   ",67.7   ,"2,607,666   ",63.4   ,"176,475   ",6.3   
09,Connecticut,2014,02,"2,862,979   ","1,859,563   ",65.0   ,"1,719,071   ",60.0   ,"140,492   ",7.6   
10,Delaware,2014,02,"733,037   ","443,431   ",60.5   ,"414,458   ",56.5   ,"28,973   ",6.5   
11,District of Columbia,2014,02,"543,527   ","374,210   ",68.8   ,"343,475   ",63.2   ,"30,735   ",8.2   
12,Florida,2014,02,"15,833,394   ","9,494,198   ",60.0   ,"8,873,158   ",56.0   ,"621,040   ",6.5   
13,Georgia,2014,02,"7,612,790   ","4,724,238   ",62.1   ,"4,370,777   ",57.4   ,"353,461   ",7.5   
15,Hawaii,2014,02,"1,077,401   ","659,855   ",61.2   ,"629,693   ",58.4   ,"30,162   ",4.6   
16,Idaho,2014,02,"1,218,690   ","772,615   ",63.4   ,"725,459   ",59.5   ,"47,156   ",6.1   
17,Illinois,2014,02,"10,042,857   ","6,514,705   ",64.9   ,"5,943,353   ",59.2   ,"571,352   ",8.8   
18,Indiana,2014,02,"5,081,662   ","3,184,176   ",62.7   ,"2,961,627   ",58.3   ,"222,549   ",7.0   
19,Iowa,2014,02,"2,413,765   ","1,687,617   ",69.9   ,"1,601,766   ",66.4   ,"85,851   ",5.1   
20,Kansas,2014,02,"2,189,090   ","1,487,339   ",67.9   ,"1,409,572   ",64.4   ,"77,767   ",5.2   
21,Kentucky,2014,02,"3,419,928   ","2,025,131   ",59.2   ,"1,856,433   ",54.3   ,"168,698   ",8.3   
22,Louisiana,2014,02,"3,537,426   ","2,085,837   ",59.0   ,"1,973,000   ",55.8   ,"112,837   ",5.4   
23,Maine,2014,02,"1,087,251   ","691,536   ",63.6   ,"643,347   ",59.2   ,"48,189   ",7.0   
24,Maryland,2014,02,"4,657,456   ","3,095,172   ",66.5   ,"2,897,606   ",62.2   ,"197,566   ",6.4   
25,Massachusetts,2014,02,"5,440,667   ","3,519,253   ",64.7   ,"3,287,219   ",60.4   ,"232,034   ",6.6   
26,Michigan,2014,02,"7,846,608   ","4,735,869   ",60.4   ,"4,335,088   ",55.2   ,"400,781   ",8.5   
27,Minnesota,2014,02,"4,238,704   ","2,954,885   ",69.7   ,"2,794,496   ",65.9   ,"160,389   ",5.4   
28,Mississippi,2014,02,"2,268,522   ","1,248,531   ",55.0   ,"1,148,746   ",50.6   ,"99,785   ",8.0   
29,Missouri,2014,02,"4,701,917   ","3,034,195   ",64.5   ,"2,800,938   ",59.6   ,"233,257   ",7.7   
30,Montana,2014,02,"803,512   ","507,947   ",63.2   ,"478,642   ",59.6   ,"29,305   ",5.8   
31,Nebraska,2014,02,"1,426,824   ","1,008,931   ",70.7   ,"970,203   ",68.0   ,"38,728   ",3.8   
32,Nevada,2014,02,"2,176,514   ","1,382,125   ",63.5   ,"1,263,436   ",58.0   ,"118,689   ",8.6   
33,New Hampshire,2014,02,"1,079,791   ","741,157   ",68.6   ,"703,012   ",65.1   ,"38,145   ",5.1   
34,New Jersey,2014,02,"6,986,779   ","4,462,199   ",63.9   ,"4,117,713   ",58.9   ,"344,486   ",7.7   
35,New Mexico,2014,02,"1,603,282   ","927,307   ",57.8   ,"862,650   ",53.8   ,"64,657   ",7.0   
36,New York,2014,02,"15,673,310   ","9,536,612   ",60.8   ,"8,816,417   ",56.3   ,"720,195   ",7.6   
51000,New York city,2014,02,"6,760,959   ","4,108,522   ",60.8   ,"3,762,018   ",55.6   ,"346,504   ",8.4   
37,North Carolina,2014,02,"7,648,647   ","4,654,402   ",60.9   ,"4,329,173   ",56.6   ,"325,229   ",7.0   
38,North Dakota,2014,02,"564,990   ","404,599   ",71.6   ,"390,739   ",69.2   ,"13,860   ",3.4   
39,Ohio,2014,02,"9,080,988   ","5,660,633   ",62.3   ,"5,253,708   ",57.9   ,"406,925   ",7.2   
40,Oklahoma,2014,02,"2,935,645   ","1,785,186   ",60.8   ,"1,692,892   ",57.7   ,"92,294   ",5.2   
41,Oregon,2014,02,"3,147,111   ","1,908,935   ",60.7   ,"1,756,393   ",55.8   ,"152,542   ",8.0   
42,Pennsylvania,2014,02,"10,193,670   ","6,353,921   ",62.3   ,"5,915,577   ",58.0   ,"438,344   ",6.9   
44,Rhode Island,2014,02,"852,127   ","555,136   ",65.1   ,"502,911   ",59.0   ,"52,225   ",9.4   
45,South Carolina,2014,02,"3,734,835   ","2,176,107   ",58.3   ,"2,034,400   ",54.5   ,"141,707   ",6.5   
46,South Dakota,2014,02,"641,609   ","441,595   ",68.8   ,"423,193   ",66.0   ,"18,402   ",4.2   
47,Tennessee,2014,02,"5,089,823   ","3,010,602   ",59.1   ,"2,802,790   ",55.1   ,"207,812   ",6.9   
48,Texas,2014,02,"19,934,325   ","12,991,576   ",65.2   ,"12,257,995   ",61.5   ,"733,581   ",5.6   
49,Utah,2014,02,"2,084,335   ","1,417,644   ",68.0   ,"1,354,287   ",65.0   ,"63,357   ",4.5   
50,Vermont,2014,02,"512,895   ","347,638   ",67.8   ,"331,860   ",64.7   ,"15,778   ",4.5   
51,Virginia,2014,02,"6,415,966   ","4,228,879   ",65.9   ,"3,988,419   ",62.2   ,"240,460   ",5.7   
53,Washington,2014,02,"5,487,423   ","3,465,442   ",63.2   ,"3,217,973   ",58.6   ,"247,469   ",7.1   
54,West Virginia,2014,02,"1,485,078   ","794,807   ",53.5   ,"730,459   ",49.2   ,"64,348   ",8.1   
55,Wisconsin,2014,02,"4,517,736   ","3,069,354   ",67.9   ,"2,856,867   ",63.2   ,"212,487   ",6.9   
56,Wyoming,2014,02,"448,921   ","302,778   ",67.4   ,"287,999   ",64.2   ,"14,779   ",4.9   
01,Alabama,2014,03,"3,776,597   ","2,174,442   ",57.6   ,"2,016,175   ",53.4   ,"158,267   ",7.3   
02,Alaska,2014,03,"539,256   ","362,219   ",67.2   ,"334,274   ",62.0   ,"27,945   ",7.7   
04,Arizona,2014,03,"5,148,076   ","3,088,785   ",60.0   ,"2,875,160   ",55.8   ,"213,625   ",6.9   
05,Arkansas,2014,03,"2,282,751   ","1,310,201   ",57.4   ,"1,225,902   ",53.7   ,"84,299   ",6.4   
06,California,2014,03,"29,876,074   ","18,696,447   ",62.6   ,"17,157,052   ",57.4   ,"1,539,395   ",8.2   
037,Los Angeles County,2014,03,"7,928,175   ","4,996,162   ",63.0   ,"4,565,737   ",57.6   ,"430,425   ",8.6   
08,Colorado,2014,03,"4,116,085   ","2,788,746   ",67.8   ,"2,621,180   ",63.7   ,"167,566   ",6.0   
09,Connecticut,2014,03,"2,863,653   ","1,871,967   ",65.4   ,"1,736,505   ",60.6   ,"135,462   ",7.2   
10,Delaware,2014,03,"733,779   ","446,805   ",60.9   ,"418,998   ",57.1   ,"27,807   ",6.2   
11,District of Columbia,2014,03,"544,138   ","373,169   ",68.6   ,"343,763   ",63.2   ,"29,406   ",7.9   
12,Florida,2014,03,"15,854,550   ","9,559,418   ",60.3   ,"8,934,964   ",56.4   ,"624,454   ",6.5   
13,Georgia,2014,03,"7,620,399   ","4,747,051   ",62.3   ,"4,400,910   ",57.8   ,"346,141   ",7.3   
15,Hawaii,2014,03,"1,077,988   ","663,152   ",61.5   ,"633,495   ",58.8   ,"29,657   ",4.5   
16,Idaho,2014,03,"1,220,094   ","774,345   ",63.5   ,"729,148   ",59.8   ,"45,197   ",5.8   
17,Illinois,2014,03,"10,043,879   ","6,531,903   ",65.0   ,"5,997,290   ",59.7   ,"534,613   ",8.2   
18,Indiana,2014,03,"5,083,655   ","3,205,983   ",63.1   ,"2,993,042   ",58.9   ,"212,941   ",6.6   
19,Iowa,2014,03,"2,414,738   ","1,693,437   ",70.1   ,"1,611,379   ",66.7   ,"82,058   ",4.8   
20,Kansas,2014,03,"2,189,934   ","1,487,369   ",67.9   ,"1,414,694   ",64.6   ,"72,675   ",4.9   
21,Kentucky,2014,03,"3,420,893   ","2,036,258   ",59.5   ,"1,878,102   ",54.9   ,"158,156   ",7.8   
22,Louisiana,2014,03,"3,538,905   ","2,112,916   ",59.7   ,"1,992,935   ",56.3   ,"119,981   ",5.7   
23,Maine,2014,03,"1,087,555   ","692,908   ",63.7   ,"646,110   ",59.4   ,"46,798   ",6.8   
24,Maryland,2014,03,"4,659,647   ","3,108,968   ",66.7   ,"2,917,780   ",62.6   ,"191,188   ",6.1   
25,Massachusetts,2014,03,"5,444,758   ","3,539,118   ",65.0   ,"3,316,425   ",60.9   ,"222,693   ",6.3   
26,Michigan,2014,03,"7,848,720   ","4,756,042   ",60.6   ,"4,361,923   ",55.6   ,"394,119   ",8.3   
27,Minnesota,2014,03,"4,241,102   ","2,960,729   ",69.8   ,"2,802,787   ",66.1   ,"157,942   ",5.3   
28,Mississippi,2014,03,"2,269,081   ","1,250,073   ",55.1   ,"1,153,688   ",50.8   ,"96,385   ",7.7   
29,Missouri,2014,03,"4,703,470   ","3,043,301   ",64.7   ,"2,822,782   ",60.0   ,"220,519   ",7.2   
30,Montana,2014,03,"804,025   ","509,004   ",63.3   ,"480,213   ",59.7   ,"28,791   ",5.7   
31,Nebraska,2014,03,"1,427,636   ","1,013,261   ",71.0   ,"973,267   ",68.2   ,"39,994   ",3.9   
32,Nevada,2014,03,"2,179,435   ","1,386,107   ",63.6   ,"1,266,841   ",58.1   ,"119,266   ",8.6   
33,New Hampshire,2014,03,"1,080,442   ","742,649   ",68.7   ,"705,768   ",65.3   ,"36,881   ",5.0   
34,New Jersey,2014,03,"6,987,665   ","4,472,344   ",64.0   ,"4,140,826   ",59.3   ,"331,518   ",7.4   
35,New Mexico,2014,03,"1,603,307   ","925,050   ",57.7   ,"862,195   ",53.8   ,"62,855   ",6.8   
36,New York,2014,03,"15,675,871   ","9,554,495   ",61.0   ,"8,878,943   ",56.6   ,"675,552   ",7.1   
51000,New York city,2014,03,"6,763,959   ","4,109,119   ",60.8   ,"3,777,780   ",55.9   ,"331,339   ",8.1   
37,North Carolina,2014,03,"7,656,126   ","4,692,044   ",61.3   ,"4,377,024   ",57.2   ,"315,020   ",6.7   
38,North Dakota,2014,03,"565,901   ","406,487   ",71.8   ,"393,040   ",69.5   ,"13,447   ",3.3   
39,Ohio,2014,03,"9,083,283   ","5,675,415   ",62.5   ,"5,303,512   ",58.4   ,"371,903   ",6.6   
40,Oklahoma,2014,03,"2,937,434   ","1,790,337   ",60.9   ,"1,704,866   ",58.0   ,"85,471   ",4.8   
41,Oregon,2014,03,"3,149,948   ","1,917,545   ",60.9   ,"1,766,262   ",56.1   ,"151,283   ",7.9   
42,Pennsylvania,2014,03,"10,194,826   ","6,369,750   ",62.5   ,"5,952,542   ",58.4   ,"417,208   ",6.5   
44,Rhode Island,2014,03,"852,341   ","553,609   ",65.0   ,"504,004   ",59.1   ,"49,605   ",9.0   
45,South Carolina,2014,03,"3,739,241   ","2,193,649   ",58.7   ,"2,058,991   ",55.1   ,"134,658   ",6.1   
46,South Dakota,2014,03,"641,930   ","443,722   ",69.1   ,"425,816   ",66.3   ,"17,906   ",4.0   
47,Tennessee,2014,03,"5,093,133   ","3,029,054   ",59.5   ,"2,821,107   ",55.4   ,"207,947   ",6.9   
48,Texas,2014,03,"19,966,579   ","13,032,859   ",65.3   ,"12,317,301   ",61.7   ,"715,558   ",5.5   
49,Utah,2014,03,"2,087,094   ","1,417,700   ",67.9   ,"1,358,432   ",65.1   ,"59,268   ",4.2   
50,Vermont,2014,03,"512,878   ","347,816   ",67.8   ,"332,202   ",64.8   ,"15,614   ",4.5   
51,Virginia,2014,03,"6,420,849   ","4,258,496   ",66.3   ,"4,020,696   ",62.6   ,"237,800   ",5.6   
53,Washington,2014,03,"5,494,076   ","3,476,657   ",63.3   ,"3,242,147   ",59.0   ,"234,510   ",6.7   
54,West Virginia,2014,03,"1,484,759   ","790,572   ",53.2   ,"731,490   ",49.3   ,"59,082   ",7.5   
55,Wisconsin,2014,03,"4,519,117   ","3,068,209   ",67.9   ,"2,865,394   ",63.4   ,"202,815   ",6.6   
56,Wyoming,2014,03,"448,904   ","303,869   ",67.7   ,"289,671   ",64.5   ,"14,198   ",4.7   
01,Alabama,2014,04,"3,777,725   ","2,159,568   ",57.2   ,"2,024,618   ",53.6   ,"134,950   ",6.2   
02,Alaska,2014,04,"539,408   ","361,668   ",67.0   ,"335,533   ",62.2   ,"26,135   ",7.2   
04,Arizona,2014,04,"5,155,543   ","3,065,376   ",59.5   ,"2,873,676   ",55.7   ,"191,700   ",6.3   
05,Arkansas,2014,04,"2,283,451   ","1,310,136   ",57.4   ,"1,236,360   ",54.1   ,"73,776   ",5.6   
06,California,2014,04,"29,903,403   ","18,567,429   ",62.1   ,"17,219,061   ",57.6   ,"1,348,368   ",7.3   
037,Los Angeles County,2014,04,"7,933,550   ","4,960,772   ",62.5   ,"4,573,049   ",57.6   ,"387,723   ",7.8   
08,Colorado,2014,04,"4,122,207   ","2,786,447   ",67.6   ,"2,634,737   ",63.9   ,"151,710   ",5.4   
09,Connecticut,2014,04,"2,864,385   ","1,864,153   ",65.1   ,"1,744,812   ",60.9   ,"119,341   ",6.4   
10,Delaware,2014,04,"734,497   ","447,917   ",61.0   ,"421,821   ",57.4   ,"26,096   ",5.8   
11,District of Columbia,2014,04,"544,802   ","373,211   ",68.5   ,"346,396   ",63.6   ,"26,815   ",7.2   
12,Florida,2014,04,"15,876,117   ","9,528,258   ",60.0   ,"8,952,090   ",56.4   ,"576,168   ",6.0   
13,Georgia,2014,04,"7,628,155   ","4,709,020   ",61.7   ,"4,398,464   ",57.7   ,"310,556   ",6.6   
15,Hawaii,2014,04,"1,078,554   ","664,426   ",61.6   ,"635,467   ",58.9   ,"28,959   ",4.4   
16,Idaho,2014,04,"1,221,518   ","774,053   ",63.4   ,"734,808   ",60.2   ,"39,245   ",5.1   
17,Illinois,2014,04,"10,045,212   ","6,469,370   ",64.4   ,"6,024,045   ",60.0   ,"445,325   ",6.9   
18,Indiana,2014,04,"5,085,744   ","3,204,552   ",63.0   ,"3,027,138   ",59.5   ,"177,414   ",5.5   
19,Iowa,2014,04,"2,415,787   ","1,694,855   ",70.2   ,"1,626,138   ",67.3   ,"68,717   ",4.1   
20,Kansas,2014,04,"2,190,747   ","1,484,922   ",67.8   ,"1,420,986   ",64.9   ,"63,936   ",4.3   
21,Kentucky,2014,04,"3,421,979   ","2,019,612   ",59.0   ,"1,889,089   ",55.2   ,"130,523   ",6.5   
22,Louisiana,2014,04,"3,540,406   ","2,116,200   ",59.8   ,"2,006,869   ",56.7   ,"109,331   ",5.2   
23,Maine,2014,04,"1,087,851   ","691,791   ",63.6   ,"649,151   ",59.7   ,"42,640   ",6.2   
24,Maryland,2014,04,"4,661,841   ","3,092,352   ",66.3   ,"2,924,732   ",62.7   ,"167,620   ",5.4   
25,Massachusetts,2014,04,"5,448,967   ","3,525,879   ",64.7   ,"3,331,601   ",61.1   ,"194,278   ",5.5   
26,Michigan,2014,04,"7,850,944   ","4,703,864   ",59.9   ,"4,371,271   ",55.7   ,"332,593   ",7.1   
27,Minnesota,2014,04,"4,243,581   ","2,955,141   ",69.6   ,"2,827,635   ",66.6   ,"127,506   ",4.3   
28,Mississippi,2014,04,"2,269,621   ","1,242,979   ",54.8   ,"1,157,075   ",51.0   ,"85,904   ",6.9   
29,Missouri,2014,04,"4,705,071   ","3,029,156   ",64.4   ,"2,856,728   ",60.7   ,"172,428   ",5.7   
30,Montana,2014,04,"804,579   ","509,307   ",63.3   ,"485,492   ",60.3   ,"23,815   ",4.7   
31,Nebraska,2014,04,"1,428,438   ","1,012,056   ",70.9   ,"979,204   ",68.6   ,"32,852   ",3.2   
32,Nevada,2014,04,"2,182,476   ","1,381,091   ",63.3   ,"1,270,338   ",58.2   ,"110,753   ",8.0   
33,New Hampshire,2014,04,"1,081,064   ","737,446   ",68.2   ,"704,882   ",65.2   ,"32,564   ",4.4   
34,New Jersey,2014,04,"6,988,789   ","4,445,567   ",63.6   ,"4,169,540   ",59.7   ,"276,027   ",6.2   
35,New Mexico,2014,04,"1,603,494   ","923,647   ",57.6   ,"865,941   ",54.0   ,"57,706   ",6.2   
36,New York,2014,04,"15,678,907   ","9,457,965   ",60.3   ,"8,887,015   ",56.7   ,"570,950   ",6.0   
51000,New York city,2014,04,"6,767,248   ","4,058,304   ",60.0   ,"3,775,566   ",55.8   ,"282,738   ",7.0   
37,North Carolina,2014,04,"7,663,606   ","4,665,311   ",60.9   ,"4,393,627   ",57.3   ,"271,684   ",5.8   
38,North Dakota,2014,04,"566,793   ","409,214   ",72.2   ,"397,931   ",70.2   ,"11,283   ",2.8   
39,Ohio,2014,04,"9,085,722   ","5,647,102   ",62.2   ,"5,348,164   ",58.9   ,"298,938   ",5.3   
40,Oklahoma,2014,04,"2,939,279   ","1,779,485   ",60.5   ,"1,706,774   ",58.1   ,"72,711   ",4.1   
41,Oregon,2014,04,"3,152,914   ","1,916,636   ",60.8   ,"1,784,864   ",56.6   ,"131,772   ",6.9   
42,Pennsylvania,2014,04,"10,196,182   ","6,347,264   ",62.3   ,"5,999,807   ",58.8   ,"347,457   ",5.5   
44,Rhode Island,2014,04,"852,532   ","552,550   ",64.8   ,"508,816   ",59.7   ,"43,734   ",7.9   
45,South Carolina,2014,04,"3,743,772   ","2,191,203   ",58.5   ,"2,076,797   ",55.5   ,"114,406   ",5.2   
46,South Dakota,2014,04,"642,295   ","444,065   ",69.1   ,"428,042   ",66.6   ,"16,023   ",3.6   
47,Tennessee,2014,04,"5,096,530   ","3,007,825   ",59.0   ,"2,829,125   ",55.5   ,"178,700   ",5.9   
48,Texas,2014,04,"19,999,657   ","12,992,589   ",65.0   ,"12,379,779   ",61.9   ,"612,810   ",4.7   
49,Utah,2014,04,"2,089,928   ","1,411,720   ",67.5   ,"1,361,765   ",65.2   ,"49,955   ",3.5   
50,Vermont,2014,04,"512,893   ","343,951   ",67.1   ,"329,291   ",64.2   ,"14,660   ",4.3   
51,Virginia,2014,04,"6,425,482   ","4,242,097   ",66.0   ,"4,037,481   ",62.8   ,"204,616   ",4.8   
53,Washington,2014,04,"5,500,787   ","3,452,822   ",62.8   ,"3,253,348   ",59.1   ,"199,474   ",5.8   
54,West Virginia,2014,04,"1,484,468   ","793,793   ",53.5   ,"741,524   ",50.0   ,"52,269   ",6.6   
55,Wisconsin,2014,04,"4,520,591   ","3,053,243   ",67.5   ,"2,883,906   ",63.8   ,"169,337   ",5.5   
56,Wyoming,2014,04,"448,911   ","303,345   ",67.6   ,"290,321   ",64.7   ,"13,024   ",4.3   
01,Alabama,2014,05,"3,778,986   ","2,164,050   ",57.3   ,"2,022,401   ",53.5   ,"141,649   ",6.5   
02,Alaska,2014,05,"539,446   ","367,105   ",68.1   ,"341,920   ",63.4   ,"25,185   ",6.9   
04,Arizona,2014,05,"5,163,103   ","3,084,043   ",59.7   ,"2,877,110   ",55.7   ,"206,933   ",6.7   
05,Arkansas,2014,05,"2,284,236   ","1,319,193   ",57.8   ,"1,240,985   ",54.3   ,"78,208   ",5.9   
06,California,2014,05,"29,930,273   ","18,650,874   ",62.3   ,"17,301,641   ",57.8   ,"1,349,233   ",7.2   
037,Los Angeles County,2014,05,"7,938,607   ","4,972,542   ",62.6   ,"4,570,567   ",57.6   ,"401,975   ",8.1   
08,Colorado,2014,05,"4,128,339   ","2,788,994   ",67.6   ,"2,649,036   ",64.2   ,"139,958   ",5.0   
09,Connecticut,2014,05,"2,865,235   ","1,890,617   ",66.0   ,"1,765,019   ",61.6   ,"125,598   ",6.6   
10,Delaware,2014,05,"735,224   ","448,881   ",61.1   ,"423,859   ",57.7   ,"25,022   ",5.6   
11,District of Columbia,2014,05,"545,440   ","374,209   ",68.6   ,"346,670   ",63.6   ,"27,539   ",7.4   
12,Florida,2014,05,"15,898,017   ","9,612,608   ",60.5   ,"9,008,331   ",56.7   ,"604,277   ",6.3   
13,Georgia,2014,05,"7,635,775   ","4,745,020   ",62.1   ,"4,408,928   ",57.7   ,"336,092   ",7.1   
15,Hawaii,2014,05,"1,078,703   ","663,696   ",61.5   ,"634,877   ",58.9   ,"28,819   ",4.3   
16,Idaho,2014,05,"1,222,979   ","779,464   ",63.7   ,"744,421   ",60.9   ,"35,043   ",4.5   
17,Illinois,2014,05,"10,046,986   ","6,503,907   ",64.7   ,"6,056,918   ",60.3   ,"446,989   ",6.9   
18,Indiana,2014,05,"5,088,258   ","3,239,262   ",63.7   ,"3,048,510   ",59.9   ,"190,752   ",5.9   
19,Iowa,2014,05,"2,417,104   ","1,695,797   ",70.2   ,"1,629,721   ",67.4   ,"66,076   ",3.9   
20,Kansas,2014,05,"2,191,594   ","1,487,999   ",67.9   ,"1,420,377   ",64.8   ,"67,622   ",4.5   
21,Kentucky,2014,05,"3,423,144   ","2,025,602   ",59.2   ,"1,890,308   ",55.2   ,"135,294   ",6.7   
22,Louisiana,2014,05,"3,541,956   ","2,136,642   ",60.3   ,"2,008,131   ",56.7   ,"128,511   ",6.0   
23,Maine,2014,05,"1,088,229   ","694,881   ",63.9   ,"654,815   ",60.2   ,"40,066   ",5.8   
24,Maryland,2014,05,"4,664,081   ","3,113,594   ",66.8   ,"2,935,591   ",62.9   ,"178,003   ",5.7   
25,Massachusetts,2014,05,"5,453,571   ","3,543,777   ",65.0   ,"3,342,105   ",61.3   ,"201,672   ",5.7   
26,Michigan,2014,05,"7,853,778   ","4,776,975   ",60.8   ,"4,424,903   ",56.3   ,"352,072   ",7.4   
27,Minnesota,2014,05,"4,246,448   ","2,965,188   ",69.8   ,"2,851,429   ",67.1   ,"113,759   ",3.8   
28,Mississippi,2014,05,"2,270,197   ","1,255,907   ",55.3   ,"1,157,644   ",51.0   ,"98,263   ",7.8   
29,Missouri,2014,05,"4,706,930   ","3,051,913   ",64.8   ,"2,864,365   ",60.9   ,"187,548   ",6.1   
30,Montana,2014,05,"805,160   ","511,812   ",63.6   ,"490,362   ",60.9   ,"21,450   ",4.2   
31,Nebraska,2014,05,"1,429,324   ","1,014,937   ",71.0   ,"982,762   ",68.8   ,"32,175   ",3.2   
32,Nevada,2014,05,"2,185,473   ","1,387,427   ",63.5   ,"1,278,432   ",58.5   ,"108,995   ",7.9   
